n_group1,n_group2,mean_group1,mean_group2,median_group1,median_group2,sd_group1,sd_group2,mean_diff,median_diff,log2FC,pseudo_log2FC_shifted,signed_log2FC_absmean,t_welch,z_welch_approx,p_ttest,u_stat,z_wilcoxon,p_wilcoxon,cohen_d,cliffs_delta,trait,celltype_key,celltype,group_col,group1,group2,direction,q_ttest,q_wilcoxon
29319,3332,-0.015441924926338592,-0.3809108388689704,-0.0587714426219463,-0.4883533865213394,0.5175581749539198,0.5192552460013551,0.3654689139426318,0.42958194389939314,,0.3869725084801621,-4.624439194612319,38.5117309341842,38.5117309341842,2.0099244418901558e-277,72536176.5,45.95015298757312,0.0,0.7059042430625841,0.48501386638764776,GCST90199999,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,1.7122043839351764e-275,0.0
29319,3332,-0.12439568836106046,-0.49869490444175696,-0.1854138821363449,-0.579357385635376,0.5266464611380091,0.5143723470945862,0.3742992160806965,0.39394350349903107,,0.4328073453495215,-2.0032122757374844,39.7056750720176,39.7056750720176,1.100567162997635e-292,72403589.0,45.69298835659828,0.0,0.7123981550572217,0.48229943773273143,GCST90199879,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,1.2500608693048138e-290,0.0
29319,3332,0.059506816253656385,-0.38116512176955303,-0.0023494912311434,-0.5038455128669739,0.6099076371195346,0.5715509837956599,0.4406719380232094,0.5014960216358305,,0.40230773851379686,-2.679268815911666,41.878078453308724,41.878078453308724,0.0,72250177.5,45.3954338225374,0.0,0.7270548193416636,0.4791586848593934,GCST90200929,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
29319,3332,-0.11222059256658168,-0.48327624117898854,-0.146230861544609,-0.543187826871872,0.5219012575914644,0.4527286211828683,0.37105564861240686,0.396956965327263,,0.35858209194829677,-2.10650076425141,44.09716847677309,44.09716847677309,0.0,71321048.0,43.593308848498836,0.0,0.7201195634779943,0.4601368635042271,GCST90200527,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
29319,3332,-0.1001357881593214,-0.47067819144451706,-0.1405903249979019,-0.5549540519714355,0.5623015168644289,0.539703690274564,0.37054240328519567,0.41436372697353363,,0.38686064574610857,-2.2327719859078825,37.391685221188396,37.391685221188396,2.2574126009999703e-264,70614467.5,42.22283641681019,0.0,0.6616382566309479,0.44567122868793474,GCST90200171,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,1.4651682738871237e-262,0.0
29319,3332,0.033813303584045606,-0.3791899628311671,0.017132680863142,-0.4485398083925247,0.6478709671319762,0.5677911223972972,0.41300326641521273,0.46567248925566673,,0.3413880332472017,-3.487219034802518,39.18801586449525,39.18801586449525,3.307215113728184e-288,70245274.0,41.50675450723493,0.0,0.645156417090873,0.43811282826852227,GCST90200906,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,3.467487846162704e-286,0.0
29319,3332,-0.07896641114172712,-0.3971659419942984,-0.1189914122223854,-0.5030953288078308,0.5389695999129216,0.5405030754964076,0.31819953085257124,0.3841039165854454,,0.29033550412424,-2.3304162467052465,32.21111753821907,32.21111753821907,3.119126831326513e-203,69175756.5,39.43233517503066,0.0,0.5902133864460203,0.4162168806947726,GCST90200533,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,8.33601935509419e-202,0.0
29319,3332,-0.038324253597175145,-0.35216226834963105,-0.0701690390706062,-0.3840314596891403,0.5167366363281661,0.4224376749207217,0.3138380147524559,0.3138624206185341,,0.28762927691342993,-3.1998771964360913,39.64548551359185,39.64548551359185,1.7414360249522552e-295,69024562.0,39.139080699322726,0.0,0.6178905807411522,0.41312151587330925,GCST90200593,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,2.157797547281749e-293,0.0
29319,3332,-0.04786439482842005,-0.3712848946959624,-0.0769471675157547,-0.44140884280204773,0.503808292512418,0.4677639993975151,0.32342049986754234,0.36446167528629303,,0.34216790043630835,-2.9554755927620353,37.514707207650225,37.514707207650225,2.1965072342517604e-266,68718357.0,38.545170294287175,0.0,0.6465179088545223,0.4068526622764117,GCST90200522,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,1.5757049264658681e-264,0.0
29319,3332,-0.010363470923132565,-0.2975471847638553,-0.0539334341883659,-0.39316846430301666,0.5432484605910782,0.5406528046095844,0.2871837138407227,0.3392350301146508,,0.26138616558721384,-4.843404938510737,29.040694313213827,29.040694313213827,6.642974566945191e-169,68657348.5,38.426839166625605,0.0,0.528898832498751,0.4056036514677497,GCST90200570,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,8.706129168025284e-168,0.0
29319,3332,0.11620353651415928,-0.29328843463032106,0.0825784727931022,-0.36504998803138733,0.6777731511994112,0.6229061617992449,0.4094919711444803,0.44762846082448954,,0.35920215857126314,-1.3356587095433388,35.62572416030313,35.62572416030313,1.1267261741255621e-243,68618567.0,38.35161917879756,0.0,0.6090182204835887,0.4048096881236891,GCST90200340,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,5.906645289742851e-242,0.0
29319,3332,-0.1383625769277152,-0.5157569142288588,-0.1776257008314132,-0.6047883331775665,0.678795318710433,0.6089603286765342,0.37739433730114363,0.4271626323461533,,0.3055804190912946,-1.8982298388607428,33.48703571797822,33.48703571797822,7.854861249638175e-219,68448597.0,38.021948038405036,0.0,0.5615962448305681,0.4013299374799546,GCST90200334,cancerType_celltype,LUAD_Epi_LUAD,tissue,Tumor,Adjacent,group1_higher,2.6112624105504466e-217,0.0
