n_group1,n_group2,mean_group1,mean_group2,median_group1,median_group2,sd_group1,sd_group2,mean_diff,median_diff,log2FC,pseudo_log2FC_shifted,signed_log2FC_absmean,t_welch,z_welch_approx,p_ttest,u_stat,z_wilcoxon,p_wilcoxon,cohen_d,cliffs_delta,trait,celltype_key,celltype,group_col,group1,group2,direction,q_ttest,q_wilcoxon
83952,2473,-0.284807636040752,0.7150306373975147,-0.3619571924209595,0.5545113682746887,1.3344115659090683,1.2122384717426673,-0.9998382734382667,-0.9164685606956482,,-0.26956014407979106,1.3280141842674826,-40.30305803717428,-40.30305803717428,1.851051822969085e-277,56736769.5,-38.49319077088091,0.0,-0.7511522166106374,-0.4534379965722427,GCST90199691,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,1.2614918173534316e-274,0.0
83952,2473,-0.40231445003211097,0.629584256756382,-0.5257198810577393,0.5863994359970093,1.1715707909241555,1.250843461590534,-1.031898706788493,-1.1121193170547485,,-0.3057936667943081,0.6460746145591925,-40.50474940719353,-40.50474940719353,1.4972441349479952e-278,55416155.5,-39.57317330443889,0.0,-0.8790251273974392,-0.46615986001204857,GCST90200380,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,2.0407437559341175e-275,0.0
83952,2473,-0.3425309624309871,0.4650359951892747,-0.3590281158685684,0.3334753513336181,0.9909751612683174,0.9996257982447383,-0.8075669576202618,-0.6925034672021866,,-0.25253137024486544,0.44110687633174805,-39.60555250845791,-39.60555250845791,3.3829201707433014e-269,58718237.5,-36.87276964040368,1.262657196395929e-297,-0.8147172020955344,-0.43434993200050154,GCST90200531,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,1.5369733975743731e-266,5.736672528958837e-295
83952,2473,-0.46351164794297106,0.501729191179597,-0.5298662483692169,0.3198081254959106,1.184121533617153,1.236072232617101,-0.9652408391225681,-0.8496743738651276,,-0.2883688829506258,0.11430304720271835,-38.31877780808455,-38.31877780808455,3.165597675627423e-255,59518158.5,-36.21860369318048,3.1024267968795927e-287,-0.8141101411075786,-0.4266440575173952,GCST90199922,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,8.629419263760356e-253,1.0571519310367212e-284
83952,2473,-0.25266913911094846,0.5740183711620507,-0.329970046877861,0.5816388726234436,1.1948892216660867,1.0232779315698672,-0.8266875102729991,-0.9116089195013046,,-0.251075862939195,1.1838442489130778,-39.392037993106115,-39.392037993106115,4.793710642616438e-268,61078732.5,-34.94238470540304,1.6901215025617201e-267,-0.6945061110576488,-0.41161058875535605,GCST90199621,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,1.6334569014715512e-265,4.607271215983249e-265
83952,2473,0.0436148572326769,0.6944481484171751,0.01891124993562695,0.7207663655281067,0.8722093020364355,0.8623722511504441,-0.6508332911844982,-0.7018551155924797,,-0.2535934683513729,3.992944405582242,-36.97773932830185,-36.97773932830185,2.8169416076999167e-241,61484530.5,-34.610527893228735,1.7545381750732527e-262,-0.7464288267823024,-0.4077014171577913,GCST90200295,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,6.399152352158311e-239,3.985725887708073e-260
83952,2473,-0.8595979627992484,-0.07595046634126529,-0.9716327488422394,-0.1210781931877136,1.1375672098514984,1.0481137005417178,-0.7836474964579832,-0.8505545556545258,,-0.2765005732833226,-3.500514018794321,-36.55250713733461,-36.55250713733461,3.63439356696541e-237,61757861.5,-34.387001029300336,3.9444888803623643e-259,-0.6903735632475537,-0.40506833916841245,GCST90200723,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,7.076683473962648e-235,7.680483348477004e-257
83952,2473,-0.3158105992628405,0.3909605938358199,-0.379322350025177,0.2942113578319549,0.9635056414671231,0.9956751725639496,-0.7067711930986604,-0.673533707857132,,-0.24633970919054857,0.30796273106522487,-34.82285967327391,-34.82285967327391,1.488010893026098e-218,62177647.5,-34.04370499591574,5.029925416414715e-254,-0.7328301115703529,-0.4010244170488966,GCST90200494,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,2.5351985589932144e-216,8.56973542821657e-252
83952,2473,-0.039132908633060216,0.674571957268792,-0.08419246971607205,0.6535917520523071,0.9843053358394057,1.0256756166405168,-0.7137048659018522,-0.7377842217683792,,-0.2639701769328795,4.1074833671404285,-34.1435130229734,-34.1435130229734,1.5792067030519992e-211,62469029.5,-33.80541623735859,1.6420050287157962e-250,-0.7241964463530263,-0.398217448462453,GCST90200972,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,2.3916208180665277e-209,2.486725393488478e-248
83952,2473,0.11238941500540553,0.8339889676228008,0.0280981017276644,0.8289194703102112,1.0404610551732656,1.0430740299033847,-0.7215995526173953,-0.8008213685825468,,-0.24327708468023823,2.8915110256486423,-33.90939990280665,-33.90939990280665,2.8445531021245237e-209,63039319.0,-33.33904021902809,1.0501906924765781e-243,-0.6934883860781073,-0.39272368182045525,GCST90199626,cancerType_celltype,HCC_Epi_HCC,tissue,Tumor,Adjacent,group2_higher,3.877125878195726e-207,1.431409913845576e-241
