n_group1,n_group2,mean_group1,mean_group2,median_group1,median_group2,sd_group1,sd_group2,mean_diff,median_diff,log2FC,pseudo_log2FC_shifted,signed_log2FC_absmean,t_welch,z_welch_approx,p_ttest,u_stat,z_wilcoxon,p_wilcoxon,cohen_d,cliffs_delta,trait,celltype_key,celltype,group_col,group1,group2,direction,q_ttest,q_wilcoxon
10054,14563,0.19206968474245636,-0.2236603749686436,0.21826592087745667,-0.2276331484317779,0.3700371728052552,0.3612544970913797,0.4157300597111,0.44589906930923456,,0.4451606547910552,-0.21967879183258518,87.48702667582945,87.48702667582945,0.0,115525836.5,77.21306061841464,0.0,1.139401752322624,0.5780450130170525,GCST90200266,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.25619413119375556,-0.19755678970775165,0.2772280871868133,-0.1951133161783218,0.40791780985356557,0.3866809803353766,0.4537509209015072,0.4723414033651351,,0.4426300214181664,0.37496832561443394,87.62089165688758,87.62089165688758,0.0,115370351.0,76.92936066223953,0.0,1.147307198735152,0.5759211321146931,GCST90201020,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.7041496470846037,0.09561770601315989,0.6996504664421082,0.0839089900255203,0.5710104960950714,0.5402839696689048,0.6085319410714438,0.6157414764165878,,0.40018579575674756,2.880519327048102,84.00572075502019,84.00572075502019,0.0,114666151.5,75.64447321428754,0.0,1.1003413317554314,0.5663019980507376,GCST90200911,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.2845487009029518,-0.12296920196801407,0.3112735003232956,-0.1346832364797592,0.3729190363981242,0.3763715900156372,0.4075179028709659,0.4459567368030548,,0.406255973944646,1.2103718977084668,83.95874170695863,83.95874170695863,0.0,114391034.5,75.14249276695948,0.0,1.0868147576997305,0.5625439901193583,GCST90200591,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.5131128831878164,0.04562482535716272,0.5348965227603912,0.0384085327386856,0.4491363218728007,0.4287524111754674,0.4674880578306537,0.4964879900217056,,0.39745706463599223,3.4913564985401613,81.76794013423525,81.76794013423525,0.0,113276919.0,73.10966965146628,0.0,1.069296374777903,0.5473255380227142,GCST90200906,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.3869828469390547,-0.04399656754549838,0.4029143750667572,-0.059131633490324,0.40432473098182564,0.40483310458003047,0.4309794144845531,0.4620460085570812,,0.43564768280538996,3.1367776781454166,82.16379282911075,82.16379282911075,0.0,113034006.5,72.66644976533935,0.0,1.0651314700444374,0.5440074329923774,GCST90199918,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.15339370957093137,-0.23876974447222415,0.1628648862242698,-0.2386209815740585,0.3903474927587346,0.36992253532408553,0.39216345404315556,0.4014858677983283,,0.41321463736135583,-0.6383773537616765,79.14523309391964,79.14523309391964,0.0,112580350.5,71.83870578073257,0.0,1.036379632505846,0.537810640914397,GCST90199797,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.4165968028791977,-0.20234570363372434,0.41342441737651825,-0.2189771682024002,0.6388862580251643,0.5821160391896716,0.618942506512922,0.6324015855789185,,0.36393130782408534,1.0418258839711576,77.44843286233343,77.44843286233343,0.0,111900569.0,70.59837159035048,0.0,1.0214509715747304,0.528525048716878,GCST90199932,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.033785925492070594,-0.30863683043065643,0.04008748754858965,-0.3178891241550445,0.3483098540992858,0.33688937129409413,0.34242275592272703,0.35797661170363415,,0.3780508713504713,-3.1913779264057136,76.83715510323255,76.83715510323255,0.0,111633292.0,70.11069606313659,0.0,1.0024093184791258,0.524874132612547,GCST90199962,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
10054,14563,0.28761695766335843,-0.1530597543369751,0.28963349759578705,-0.1712703555822372,0.4332501335655762,0.455809407657582,0.44067671200033354,0.46090385317802424,,0.34432236074324374,0.9100493395409601,76.78623792377442,76.78623792377442,0.0,111304574.5,69.51091575986719,0.0,0.9864417704136813,0.5203839594419211,GCST90200896,cancerType_celltype,cSCC_Epi_cSCC,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
