n_group1,n_group2,mean_group1,mean_group2,median_group1,median_group2,sd_group1,sd_group2,mean_diff,median_diff,log2FC,pseudo_log2FC_shifted,signed_log2FC_absmean,t_welch,z_welch_approx,p_ttest,u_stat,z_wilcoxon,p_wilcoxon,cohen_d,cliffs_delta,trait,celltype_key,celltype,group_col,group1,group2,direction,q_ttest,q_wilcoxon
2794,1081,0.47362366965803554,-2.7331404876753096,0.445961594581604,-2.779257535934448,1.0142129125803434,0.6743133513436416,3.206764157333345,3.225219130516052,,1.4362143307398207,-2.5287440127887635,114.17948304420658,114.17948304420658,0.0,3006249.0,47.899501277166706,0.0,3.44081019121159,0.9906863988313799,GCST90199943,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,-0.0625156532395214,-0.960715671051397,-0.0808518342673778,-0.9706918001174928,0.3039973445705395,0.18685638323425566,0.8982000178118756,0.889839965850115,,1.420796174172082,-3.941798570111065,111.08793293579167,111.08793293579167,0.0,3004940.0,47.857591790870536,0.0,3.2499871098045405,0.9898196015381182,GCST90200920,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,0.2800828117307085,-0.8751810445078924,0.27442923188209534,-0.8948138952255249,0.3646243997948988,0.24766367506247175,1.1552638562386008,1.1692431271076202,,1.5238133875049356,-1.6437245386678914,113.10596871591142,113.10596871591142,0.0,3001247.0,47.73935517292419,0.0,3.436988216465324,0.9873741604349746,GCST90200074,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,0.3169298492868989,-0.5976788931988029,0.30705811083316803,-0.6037015914916992,0.32719104937505283,0.19243187660341218,0.9146087424857017,0.9107597023248672,,1.332171330817675,-0.9152049142461423,107.362780670011,107.362780670011,0.0,2994384.0,47.51962652170141,0.0,3.091455225889012,0.9828295998363084,GCST90200395,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,0.5979428221787437,-0.8847850551372127,0.5678284466266632,-0.906211793422699,0.5795050798524707,0.28562602168958084,1.4827278773159565,1.4740402400493622,,1.5176090942101481,-0.5653187006628476,105.99984451669438,105.99984451669438,0.0,2993648.0,47.49606244078928,0.0,2.88068951279761,0.9823422332909757,GCST90200939,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,0.9009455525893458,-0.5724643486365417,0.8676193058490753,-0.5946653485298157,0.5971074004147943,0.2729319449485071,1.4734099012258874,1.462284654378891,,1.5069457017783225,0.6542531532542997,105.10468635206158,105.10468635206158,0.0,2991111.0,47.41483679775384,0.0,2.7950448926156124,0.9806622755117513,GCST90200361,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,0.0008669629337806247,-0.9837672030423991,-0.01092499075457445,-0.9998796582221984,0.35742543453944237,0.23010663167797016,0.9846341659761797,0.988954667467624,,1.3368818004587888,-10.146469276349407,101.17823580072132,101.17823580072132,0.0,2989645.0,47.36790073441527,0.0,3.0116120701143294,0.9796915155179229,GCST90200433,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,0.6823901271072216,-1.0681162955727046,0.7174994945526123,-1.100404977798462,0.6351779815436892,0.3716714721365346,1.7505064226799263,1.8179044723510742,,1.47226427622312,-0.6463992926157021,106.10340301142331,106.10340301142331,0.0,2987097.0,47.286322910822726,0.0,3.0496996300599952,0.9780042737278309,GCST90199661,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,0.4229981190081477,-0.5614674016984075,0.458748459815979,-0.5719315409660339,0.3459610519700665,0.18927892203272392,0.9844655207065551,1.030680000782013,,1.0391509081302306,-0.40855017435505125,112.94088162984234,112.94088162984234,0.0,2985222.0,47.226292134042495,0.0,3.172335217234966,0.9767626809662837,GCST90200180,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
2794,1081,0.22396160238448912,-0.6393139595903002,0.2215512990951538,-0.6486152410507202,0.31233808205890506,0.1934447925133072,0.8632755619747894,0.870166540145874,,1.3681828122727313,-1.5132690034590432,103.52720141287976,103.52720141287976,0.0,2983504.0,47.171287934304665,0.0,3.0372476585993,0.9756250509053033,GCST90200503,cancerType_celltype,KICH_Epi_KICH,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
