n_group1,n_group2,mean_group1,mean_group2,median_group1,median_group2,sd_group1,sd_group2,mean_diff,median_diff,log2FC,pseudo_log2FC_shifted,signed_log2FC_absmean,t_welch,z_welch_approx,p_ttest,u_stat,z_wilcoxon,p_wilcoxon,cohen_d,cliffs_delta,trait,celltype_key,celltype,group_col,group1,group2,direction,q_ttest,q_wilcoxon
19056,9382,0.1477199265637139,-0.17138428544466194,0.12948212772607798,-0.3007092624902725,0.6522717281496199,0.6616920808553282,0.31910421200837585,0.4301913902163505,,0.27001328897711924,-0.21436903306302033,38.4171784723946,38.4171784723946,0.0,116785612.5,42.0846775194843,0.0,0.48688878659533286,0.30644811236157765,GCST90200027,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
19056,9382,-0.05049444502293421,-0.5732434353993419,-0.1207884587347507,-0.7285294830799103,1.0092281165463364,1.0996552969580284,0.5227489903764077,0.6077410243451595,,0.21530904587053767,-3.50492528581157,38.71264763813248,38.71264763813248,0.0,116565642.5,41.74674239750344,0.0,0.5026773733955404,0.30398736925183734,GCST90200379,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group1_higher,0.0,0.0
19056,9382,0.20524140603374522,-0.06440963095237556,0.14924188703298563,-0.18630374222993845,0.6373902462289226,0.650179314247477,0.2696510369861208,0.3355456292629241,,0.22648951882581395,1.6719581138704864,33.097231762510134,33.097231762510134,2.287615440108294e-233,114239864.5,38.17370029116895,0.0,0.42025447169174607,0.2779695386918266,GCST90200533,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group1_higher,5.996192009360778e-232,0.0
19056,9382,0.38315385132900204,-0.015364204279256133,0.34657415747642517,-0.13386861979961395,0.8641139793883568,0.870121754584073,0.39851805560825815,0.4804427772760391,,0.23179999967551154,4.640188719858166,36.397381063259665,36.397381063259665,3.1151438463382816e-280,114031903.0,37.854213566298185,0.0,0.4601290910364211,0.2756431313262029,GCST90200048,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group1_higher,1.3268565820497118e-278,0.0
19056,9382,-0.6284153453282973,0.32617273534851166,-0.7781558036804199,0.07798624783754345,2.046957703056999,1.8701533794514191,-0.954588080676809,-0.8561420515179634,,-0.18117039091490933,-0.9460800902517564,-39.211290036033716,-39.211290036033716,0.0,64708912.0,-37.9196236844442,0.0,-0.4796040733414621,-0.27611942836390535,GCST90200341,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group2_higher,0.0,0.0
19056,9382,-0.03994657610928469,0.3767155309575143,-0.13279592990875239,0.3060592710971832,0.8118072827504262,0.8906603466733587,-0.416662107066799,-0.4388552010059356,,-0.20910948024043663,3.2372994697524704,-38.17340579069859,-38.17340579069859,3.941992048998429e-306,64537349.0,-38.18319218620536,0.0,-0.4968302871244333,-0.27803865585009147,GCST90199852,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group2_higher,1.989975986216614e-304,0.0
19056,9382,-0.24287015682529364,0.3095724801336934,-0.32096321880817413,0.17886228859424586,1.1707673548906405,1.028039532954133,-0.552442636958987,-0.49982550740242,,-0.1836374112908917,0.35009072022604587,-40.662784879738695,-40.662784879738695,0.0,63913129.5,-39.142167014024295,0.0,-0.49076187157862616,-0.28502162549863697,GCST90199709,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group2_higher,0.0,0.0
19056,9382,0.08411166718455806,0.723382391721994,0.00741572771221395,0.6347800195217133,1.2740980466698297,1.2112844837818224,-0.6392707245374359,-0.6273642918094993,,-0.16962298454935357,3.104365486614769,-41.1302007977855,-41.1302007977855,0.0,63629403.5,-39.57804909075812,0.0,-0.5098975604540582,-0.28819558921893595,GCST90199650,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group2_higher,0.0,0.0
19056,9382,0.04252069557373336,0.6170549325052836,-0.08366160094738001,0.5090377926826477,1.0958169731875118,1.1268160514374204,-0.5745342369315503,-0.5926993936300278,,-0.20876728610400697,3.8591302358453143,-40.79430940474721,-40.79430940474721,0.0,63465544.5,-39.8297821050449,0.0,-0.5194048374030475,-0.29002863420333813,GCST90200804,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group2_higher,0.0,0.0
19056,9382,-0.16049130445319637,0.6024673137168793,-0.23283043503761286,0.4267435371875763,1.519106138860301,1.4172074831291577,-0.7629586181700757,-0.6595739722251892,,-0.1990863802721899,1.9083812437692067,-41.673824338849535,-41.673824338849535,0.0,63153337.0,-40.30941969015122,0.0,-0.5133404876727089,-0.29352121252962915,GCST90200541,cancerType_celltype,STAD_Epi_STAD,tissue,Tumor,Adjacent,group2_higher,0.0,0.0
